gid,lon,lat,overlap_class,E_high,P_high,adjusted_ch4,index_ch4,density_land_area,coast_distance_km,land_fraction
37.85_118.35,118.35,37.85,Neither,False,False,4.956281053205194,-0.7006445727117724,1.2086285819844846,29.644364991783053,1.0
37.85_118.45,118.45,37.85,Neither,False,False,2.6122381484784936,-0.7006445727117724,0.2253375322343954,25.650554213586958,1.0
37.85_118.55,118.55,37.85,Neither,False,False,1.4246077390052374,-0.0772893655296081,0.0204852302031268,24.314090207444416,1.0
37.85_118.65,118.65,37.85,EDGAR only,True,False,3.6858348267203977,1.78557146874105,1.6285758011485854,26.010843825775115,1.0
37.85_118.75,118.75,37.85,Pumpjack only,False,True,2.038000867617423,0.1900769246042109,13.305157016930895,25.11876964174437,1.0
37.85_118.85,118.85,37.85,Pumpjack only,False,True,0.4924394387354825,-0.7006445727117724,10.4474674035947,18.041939237015573,1.0
37.85_118.95,118.95,37.85,Neither,False,False,2.207004413076328,-0.6990633095651341,0.932077974242272,13.245301974419291,1.0
37.85_119.05,119.05,37.85,Pumpjack only,False,True,7.882773096477836,-0.7006445727117724,16.1321187849624,5.911406005673065,1.0
37.85_119.15,119.15,37.85,Neither,False,False,-17.235993655160414,-0.413636592629705,0.0,2.936316673378615,0.3412373005846719
37.85_119.25,119.25,37.85,Neither,False,False,6.515633333430817,-0.6211519044833228,0.0,6.4835221065760615,0.0033510328406434
37.85_119.35,119.35,37.85,Neither,False,False,-2.025314804172947,-0.659357022603034,,13.00544072897937,0.0
37.85_119.45,119.45,37.85,Neither,False,False,-0.2446521100890504,-0.6513859750922378,,20.320909204550745,0.0
37.85_119.55,119.55,37.85,Neither,False,False,-0.9598591849920046,-0.6466235335618574,,28.49745046646181,0.0
37.85_119.65,119.65,37.85,EDGAR only,True,False,-0.3389163760298279,3.76084317834036,,36.96806033756268,0.0
37.85_119.75,119.75,37.85,Neither,False,False,-1.1569648192439157,-0.5325604486902149,,45.00827697004305,0.0
37.85_119.85,119.85,37.85,Neither,False,False,0.1033962495249077,-0.4086659715296264,,37.1474344323205,0.0
37.85_119.95,119.95,37.85,Neither,False,False,1.7769527928934268,0.2309075296665222,,29.82425596455415,0.0
37.95_117.85,117.85,37.95,EDGAR only,True,False,3.148519649220392,1.693942607955344,0.6051359322696607,28.6669631359712,1.0
37.95_117.95,117.95,37.95,Neither,False,False,-0.5919331034018916,-0.7006445727117724,0.6974448032938462,23.771966299592982,1.0
37.95_118.05,118.05,37.95,Neither,False,False,-0.2879014300691303,-0.7006445727117724,0.0,21.23327726295418,1.0
37.95_118.15,118.15,37.95,Neither,False,False,-3.924960711105677,-0.7006445727117724,0.0,21.4299608300856,1.0
37.95_118.25,118.25,37.95,Neither,False,False,12.933163938318556,-0.7006445727117724,0.8718060041173078,20.54178234651877,1.0
37.95_118.35,118.35,37.95,Neither,False,False,10.537177384721137,-0.7006445727117724,1.4666853951620589,19.132031361326256,1.0
37.95_118.45,118.45,37.95,Neither,False,False,3.5563991122622576,-0.7006445727117724,1.4769419363869685,15.515114762636951,1.0
37.95_118.55,118.55,37.95,Neither,False,False,-1.151233976550854,-0.5666320753618476,0.8102667567678508,13.188739031817114,1.0
37.95_118.65,118.65,37.95,Pumpjack only,False,True,3.970281433719933,-0.7006445727117724,2.369261022954096,15.97366828068432,1.0
37.95_118.75,118.75,37.95,Neither,False,False,-2.0076071784521354,-0.1498430072115919,0.225643906948009,19.527438230206418,1.0
37.95_118.85,118.85,37.95,Neither,False,False,8.50944955936953,0.1398370188709058,1.1589891584147738,12.044567700291092,1.0
37.95_118.95,118.95,37.95,Neither,False,False,-0.6713262204410608,-0.7006445727117724,1.1647130107055652,4.35861781394873,0.942249207296567
37.95_119.05,119.05,37.95,Pumpjack only,False,True,-1.9363982083565323,-0.6993010295845751,17.41288276976511,0.2653842860082733,0.4046569378935685
37.95_119.15,119.15,37.95,Neither,False,False,-27.32700923841153,-0.6504981016843008,,6.547037529203662,0.0
37.95_119.25,119.25,37.95,Neither,False,False,0.5872743739668976,-0.6622710226902911,,14.48772323642047,0.0
37.95_119.35,119.35,37.95,Neither,False,False,-1.5375617131721016,-0.6043578603683579,,20.678253136257684,0.0
37.95_119.45,119.45,37.95,EDGAR only,True,False,0.1013012166573127,3.613092717580488,,26.975989952919164,0.0
37.95_119.55,119.55,37.95,Neither,False,False,-0.2426461585419538,-0.5097755268842362,,33.69841804430845,0.0
37.95_119.65,119.65,37.95,EDGAR only,True,False,-1.9023736226919383,4.104750349059194,,41.11102261829792,0.0
37.95_119.75,119.75,37.95,Neither,False,False,-0.2987867522219974,-0.5501269542143731,,48.98996277401714,0.0
37.95_119.85,119.85,37.95,Neither,False,False,0.490849629020317,-0.3815858769262935,,43.76189727520476,0.0
37.95_119.95,119.95,37.95,Neither,False,False,-0.2990597350624406,-0.4493475652016214,,37.744642163640485,0.0
38.05_117.85,117.85,38.05,Neither,False,False,-0.6137349588384963,-0.7006445727117724,0.0,19.65532306769081,1.0
38.05_117.95,117.95,38.05,Neither,False,False,1.0648919250237048,-0.7006445727117724,0.1540580489531433,14.508197209565465,1.0
38.05_118.05,118.05,38.05,Neither,False,False,-1.3162177474775971,-0.6047823691986923,0.0,10.343914585365788,1.0
38.05_118.15,118.15,38.05,Pumpjack only,False,True,-11.732552331002742,-0.7006445727117724,2.167083221940882,10.300958915184914,1.0
38.05_118.25,118.25,38.05,Neither,False,False,1.5580988499781756,-0.7005338574924117,1.2119233184313938,10.248688405690467,1.0
38.05_118.35,118.35,38.05,Neither,False,False,2.345091685350589,-0.7001979480264026,0.1027053659687621,9.29283707982346,1.0
38.05_118.45,118.45,38.05,Neither,False,False,-1.9907147649616537,-0.7005376722000475,0.0,6.106524690416842,0.9929400751398492
38.05_118.55,118.55,38.05,Neither,False,False,4.242668307840977,-0.6992459159748483,0.0249784364779155,2.13390250082677,0.8223522401777892
38.05_118.65,118.65,38.05,Pumpjack only,False,True,13.515316435070632,-0.6990445345010553,2.8449386373347125,7.305368544298608,1.0
38.05_118.75,118.75,38.05,Neither,False,False,8.231242820778736,-0.6986882358208812,0.1951401953406481,11.738816401543025,1.0
38.05_118.85,118.85,38.05,Neither,False,False,10.020121971159742,-0.035609977558599,1.2324643916251463,6.650528254082856,1.0
38.05_118.95,118.95,38.05,Pumpjack only,False,True,5.248896790434599,1.0620514433401904,6.02790348880139,0.7096173415125,0.4821845376781108
38.05_119.05,119.05,38.05,Neither,False,False,-29.326494712544164,0.4125070979398207,,8.471237930114855,0.0
38.05_119.15,119.15,38.05,Neither,False,False,-0.673013779571761,0.1264029212674752,,14.462547024253492,0.0
38.05_119.25,119.25,38.05,Neither,False,False,0.9011091161278626,-0.012708780318274,,20.641698587584205,0.0
38.05_119.35,119.35,38.05,Neither,False,False,1.3905593572298969,0.0606867559403602,,27.358318928458345,0.0
38.05_119.45,119.45,38.05,Neither,False,False,0.4489067011902496,0.0519337573013773,,34.876275094569145,0.0
38.05_119.55,119.55,38.05,Neither,False,False,-1.226666675881388,0.0965392227176767,,40.88809014235269,0.0
38.05_119.65,119.65,38.05,Neither,False,False,-1.707428407517945,0.0631672177803649,,47.5545762710877,0.0
38.05_119.75,119.75,38.05,EDGAR only,True,False,-1.6070481813790864,3.833646160873916,,54.50998070262068,0.0
38.05_119.85,119.85,38.05,Neither,False,False,0.6806826464664607,0.0692328267730932,,51.94341410946672,0.0
38.05_119.95,119.95,38.05,Neither,False,False,0.9104974772298308,0.0801240537588513,,46.96543645557451,0.0
38.15_117.85,117.85,38.15,Neither,False,False,-7.054672763064673,-0.7006445727117724,0.0,11.581580738609649,1.0
38.15_117.95,117.95,38.15,Neither,False,False,-6.9247001535367065,-0.7006445727117724,0.0,5.550353024937492,0.9951657693674556
38.15_118.05,118.05,38.15,Neither,False,False,-0.0218988847416291,-0.6121411910590461,0.0,0.4593163974232609,0.669172963220879
38.15_118.15,118.15,38.15,Neither,False,False,-9.465687365894306,-0.6993593564984188,0.5406829859933465,0.9050613049040004,0.4565160074879723
38.15_118.25,118.25,38.15,Neither,False,False,-14.124516539304071,-0.7005338574924117,0.3719193861305618,3.063322165531508,0.3871387929323027
38.15_118.35,118.35,38.15,Neither,False,False,-6.031494843299759,-0.7001979480264026,0.0458758269375277,4.155774423294432,0.2241834594234162
38.15_118.45,118.45,38.15,Neither,False,False,-16.06517417332235,-0.7005376722000475,0.0,4.7000865824998925,0.068111048978782
38.15_118.55,118.55,38.15,Neither,False,False,-17.272590077265754,-0.6990059639487013,0.0,6.160859363689438,0.0049997740854044
38.15_118.65,118.65,38.15,Neither,False,False,5.4072926509005,-0.6976092279442376,0.4292029780601408,0.6434439272758831,0.3833934846677158
38.15_118.75,118.75,38.15,Pumpjack only,False,True,0.8603986808369842,-0.7004911699363281,1.938999346561978,1.0765581925308303,0.5304076870887265
38.15_118.85,118.85,38.15,Pumpjack only,False,True,8.334827825405668,-0.6732685095590903,2.6559266808787068,0.9185367162422716,0.4336999910466559
38.15_118.95,118.95,38.15,Pumpjack only,False,True,-9.493436356748637,0.6671928568104528,10.26605731840281,5.444549022318714,0.0500903183558543
38.15_119.05,119.05,38.15,Neither,False,False,-15.064612696158852,1.3470611639369283,,10.58739946291031,0.0
38.15_119.15,119.15,38.15,EDGAR only,True,False,-3.448262632209859,1.5590506463936402,,18.576520597730944,0.0
38.15_119.25,119.25,38.15,Neither,False,False,0.0520298762953793,-0.0333789817925241,,27.082257614401875,0.0
38.15_119.35,119.35,38.15,Neither,False,False,1.1352272446375908,-0.3914916178358568,,34.819073737177106,0.0
38.15_119.45,119.45,38.15,EDGAR only,True,False,-1.6632579802855123,4.012060270742298,,41.11291065409502,0.0
38.15_119.55,119.55,38.15,EDGAR only,True,False,-1.768304923368163,4.178096505363657,,48.201703871861895,0.0
38.15_119.65,119.65,38.15,Neither,False,False,-1.3999727107201745,-0.5445613396360878,,54.94704828180216,0.0
38.15_119.75,119.75,38.15,Neither,False,False,-0.4054004867341576,-0.5448582678417588,,61.52555896201451,0.0
38.15_119.85,119.85,38.15,Neither,False,False,0.2515857775941067,-0.4676566429816691,,61.059895133348405,0.0
38.15_119.95,119.95,38.15,Neither,False,False,-0.4514495838895029,-0.3593491794601169,,56.84332783231373,0.0
38.25_117.85,117.85,38.25,Neither,False,False,-1.3768048910017774,-0.4105270208689466,0.0,2.5869667097502176,0.6812012786105265
38.25_117.95,117.95,38.25,Neither,False,False,-11.693640746386489,-0.7005597878077735,0.0,1.9310888428269823,0.2210467607747229
38.25_118.05,118.05,38.25,Neither,False,False,-7.239175868302063,-0.691732734116739,,7.002077489788415,0.0
38.25_118.15,118.15,38.25,Neither,False,False,-24.64120223948912,-0.6392949939319356,,11.210116173495368,0.0
38.25_118.25,118.25,38.25,Neither,False,False,2.077414027147006,-0.6514740361170583,,12.074124178037408,0.0
38.25_118.35,118.35,38.25,Neither,False,False,-0.9602062942037632,-0.6953987105041008,,14.000962435578554,0.0
38.25_118.45,118.45,38.25,Neither,False,False,3.685577669947357,-0.6858444500322975,,15.579579025646469,0.0
38.25_118.55,118.55,38.25,Neither,False,False,-4.645492792540027,-0.6125457273792823,,14.841080681604362,0.0
38.25_118.65,118.65,38.25,Neither,False,False,-1.486835582278789,-0.6578037534985047,,11.619211676310565,0.0
38.25_118.75,118.75,38.25,EDGAR only,True,False,-3.1589347670332777,3.658321103492763,,10.600046819456823,0.0
38.25_118.85,118.85,38.25,Neither,False,False,-0.1302384476127171,-0.6324285901133683,,10.880521951110886,0.0
38.25_118.95,118.95,38.25,Neither,False,False,3.910527585196229,-0.6357115110516333,,14.5414303513319,0.0
38.25_119.05,119.05,38.25,Neither,False,False,0.9672016591129734,-0.326462499166299,,19.149990593152367,0.0
38.25_119.15,119.15,38.25,EDGAR only,True,False,-1.4279078370523386,3.995688242438622,,24.48910430882503,0.0
38.25_119.25,119.25,38.25,EDGAR only,True,False,1.0159548380689196,4.2644697324029694,,31.43370467863149,0.0
38.25_119.35,119.35,38.25,Neither,False,False,0.5433219142906626,-0.2130775147952593,,39.13830373997544,0.0
38.25_119.45,119.45,38.25,Neither,False,False,-0.3804913014279615,-0.265008617269748,,47.23243926906572,0.0
38.25_119.55,119.55,38.25,EDGAR only,True,False,-2.280987226341184,4.05375524710975,,55.093334879604605,0.0
38.25_119.65,119.65,38.25,Neither,False,False,-2.025879342498811,-0.2971150793473587,,61.83668693987213,0.0
38.25_119.75,119.75,38.25,Neither,False,False,0.905063247948469,-0.2369428183049418,,69.04812542775764,0.0
38.25_119.85,119.85,38.25,Neither,False,False,-0.4157609353283574,-0.1098202701320056,,70.72174587271503,0.0
38.25_119.95,119.95,38.25,Neither,False,False,-0.7413953653422899,-0.1135689207404683,,65.23140300949362,0.0
38.35_117.85,117.85,38.35,Neither,False,False,-0.3109605428985939,0.3552535992885,,7.439788623739629,0.0
38.35_117.95,117.95,38.35,Neither,False,False,-6.417587905774212,-0.1920838646297168,,12.36597417385488,0.0
38.35_118.05,118.05,38.35,Neither,False,False,-3.2229388309146025,-0.4796157391047953,,16.06302526706108,0.0
38.35_118.15,118.15,38.35,Neither,False,False,0.2702198227178201,0.315474569495854,,21.17707912055297,0.0
38.35_118.25,118.25,38.35,Neither,False,False,-4.518054563862789,0.046905543518833,,23.02233382269316,0.0
38.35_118.35,118.35,38.35,Neither,False,False,-0.2987632826233153,-0.0524141172502197,,24.95248054177537,0.0
38.35_118.45,118.45,38.35,Neither,False,False,3.233712334211239,-0.1554559204433733,,26.640890437346027,0.0
38.35_118.55,118.55,38.35,Neither,False,False,-0.4732791173727717,-0.4195329961115823,,24.549798037647413,0.0
38.35_118.65,118.65,38.35,Neither,False,False,-1.0742409752530413,-0.5088228107263663,,22.74732924697531,0.0
38.35_118.75,118.75,38.35,Neither,False,False,-3.1376106616639112,-0.5546758736573388,,21.7118828204159,0.0
38.35_118.85,118.85,38.35,Neither,False,False,1.9839573056754432,-0.5122118228070289,,21.994786976875897,0.0
38.35_118.95,118.95,38.35,Neither,False,False,3.789604521809345,0.0438197719832459,,24.017453921933114,0.0
38.35_119.05,119.05,38.35,EDGAR only,True,False,-0.0736647407308826,3.897748951088682,,28.56180822118804,0.0
38.35_119.15,119.15,38.35,Neither,False,False,1.4338060126018406,0.7718859750658552,,33.19921972244418,0.0
38.35_119.25,119.25,38.35,Neither,False,False,3.7257780546131154,0.0438346079498015,,38.60763849491487,0.0
38.35_119.35,119.35,38.35,Neither,False,False,3.172070028514732,0.0256090723935721,,45.102979723885085,0.0
38.35_119.45,119.45,38.35,Neither,False,False,-1.3958580458180645,-0.0888652998013559,,52.28169162944707,0.0
38.35_119.55,119.55,38.35,Neither,False,False,-2.0638749055325323,-0.0877169778815621,,59.89857468374562,0.0
38.35_119.65,119.65,38.35,EDGAR only,True,False,-1.472333103714002,3.074131927015567,,67.80612574462857,0.0
38.35_119.75,119.75,38.35,Neither,False,False,1.7738751416646563,-0.1183510591242317,,75.67930869856677,0.0
38.35_119.85,119.85,38.35,Neither,False,False,-0.5142266632209146,-0.2798174476350164,,78.40042174535327,0.0
38.35_119.95,119.95,38.35,Neither,False,False,-0.5209028368559921,-0.2632345976470215,,71.05292168426558,0.0
38.45_117.85,117.85,38.45,Neither,False,False,0.0367605933256401,-0.6564475302740838,,14.23550486979151,0.0
38.45_117.95,117.95,38.45,Neither,False,False,0.2489594074277192,-0.6659942176784001,,21.617971348393148,0.0
38.45_118.05,118.05,38.45,Neither,False,False,-1.159071857804338,-0.3723022178646869,,25.876100483035515,0.0
38.45_118.15,118.15,38.45,Neither,False,False,1.2608031828348203,-0.3013634312708232,,30.25760689786769,0.0
38.45_118.25,118.25,38.45,Neither,False,False,-2.0830032604598494,-0.2977426403855599,,34.089794405662474,0.0
38.45_118.35,118.35,38.45,Neither,False,False,-0.0674882924205153,-0.2020257919116475,,35.95671626885612,0.0
38.45_118.45,118.45,38.45,EDGAR only,True,False,0.1782441385538963,3.5040360608082293,,37.74378958150521,0.0
38.45_118.55,118.55,38.45,Neither,False,False,0.0717935828667022,-0.3022502417744294,,35.11367738617852,0.0
38.45_118.65,118.65,38.45,Neither,False,False,-2.209609984680444,-0.5163669363522713,,33.87799793024443,0.0
38.45_118.75,118.75,38.45,Neither,False,False,-0.857338190579387,-0.5200759120417077,,32.83738063001111,0.0
38.45_118.85,118.85,38.45,Neither,False,False,2.2500320783354995,-0.5053617073371114,,33.120966145142205,0.0
38.45_118.95,118.95,38.45,Neither,False,False,2.9465645639353526,-0.3627147953614078,,34.49733086952796,0.0
38.45_119.05,119.05,38.45,EDGAR only,True,False,-0.1170496324347329,3.274563386708786,,37.9275723676057,0.0
38.45_119.15,119.15,38.45,Neither,False,False,3.2537915733217155,-0.1928595821983696,,42.60308041911418,0.0
38.45_119.25,119.25,38.45,Neither,False,False,3.853842434003045,-0.1420621008635364,,47.33777094968243,0.0
38.45_119.35,119.35,38.45,Neither,False,False,-0.1270968386660918,-0.1790290026669818,,52.76924850993952,0.0
38.45_119.45,119.45,38.45,Neither,False,False,-0.51085568797155,-0.2102064808747302,,59.02279295295302,0.0
38.45_119.55,119.55,38.45,Neither,False,False,-0.3688030882696643,-0.2506358405576693,,65.86466471086615,0.0
38.45_119.65,119.65,38.45,Neither,False,False,-1.018795498295329,-0.2584157952818547,,73.12992203487535,0.0
38.45_119.75,119.75,38.45,Neither,False,False,-1.1211061590583784,-0.2842021571165675,,80.70430227703561,0.0
38.45_119.85,119.85,38.45,Neither,False,False,0.4866033506133267,-0.3326180651132199,,83.92847351125722,0.0
38.45_119.95,119.95,38.45,Neither,False,False,2.053633614533514,-0.294075220585684,,75.72798780404825,0.0
