replicate,method,mean_dxch4_ppb,n_days,n_high_grids,n_controls,mean_match_distance_km
690,latitude_stratified_random_hotspot,0.2417413420363057,896,38,168,12.920322112228076
691,latitude_stratified_random_hotspot,1.8964154102860569,931,38,161,14.422255750388707
692,latitude_stratified_random_hotspot,0.1138619933200105,910,38,166,13.37617334877804
693,latitude_stratified_random_hotspot,-0.2126766595931088,892,38,165,12.62466924078532
694,latitude_stratified_random_hotspot,-0.5348958365666634,879,38,164,13.136400840382688
695,latitude_stratified_random_hotspot,0.4566713041466668,876,38,169,14.330218169127196
696,latitude_stratified_random_hotspot,0.3789828375145119,913,38,169,13.296794647094986
697,latitude_stratified_random_hotspot,1.0685867537696645,876,38,167,13.340631494155204
698,latitude_stratified_random_hotspot,0.4189259638852477,913,38,165,12.435105785903929
699,latitude_stratified_random_hotspot,0.0427884352969898,912,38,163,14.707137516572743
700,latitude_stratified_random_hotspot,0.7252372505424014,939,38,164,13.719844330269453
701,latitude_stratified_random_hotspot,0.1251773112168807,882,38,167,14.448742517382936
702,latitude_stratified_random_hotspot,0.7757138013407321,892,38,168,14.248839733454474
703,latitude_stratified_random_hotspot,-0.4927976931662052,897,38,162,12.45263532945041
704,latitude_stratified_random_hotspot,1.540866684332508,857,38,162,13.831214952231097
705,latitude_stratified_random_hotspot,0.3579125194461489,895,38,166,13.239301545628656
706,latitude_stratified_random_hotspot,-0.3372185168050934,919,38,172,13.996952404893396
707,latitude_stratified_random_hotspot,0.2004231484244767,968,38,164,14.86197552471743
708,latitude_stratified_random_hotspot,0.0630960358783581,950,38,163,14.27672334580872
709,latitude_stratified_random_hotspot,-0.350550309431808,944,38,163,13.169244960525113
710,latitude_stratified_random_hotspot,0.3748068832372138,881,38,168,13.948256113116177
711,latitude_stratified_random_hotspot,-0.1533109424003589,876,38,168,13.66363557249814
712,latitude_stratified_random_hotspot,-0.0296741107125268,911,38,163,12.998271209114211
713,latitude_stratified_random_hotspot,-0.3259023659488953,895,38,163,13.022448331264576
714,latitude_stratified_random_hotspot,0.0156196313641715,922,38,167,12.743538973256737
715,latitude_stratified_random_hotspot,0.1354036661411815,929,38,166,15.166570272832782
716,latitude_stratified_random_hotspot,1.1377957971295083,868,38,170,13.905404940550635
717,latitude_stratified_random_hotspot,-0.291631053014962,893,38,167,13.198217827591906
718,latitude_stratified_random_hotspot,0.857270847751171,919,38,172,14.071654738155033
719,latitude_stratified_random_hotspot,-0.8522546910492592,858,38,165,12.47677406084965
720,latitude_stratified_random_hotspot,0.1282810214771227,893,38,165,13.798410407290008
721,latitude_stratified_random_hotspot,-0.7352133632812441,900,38,167,12.732225907469315
722,latitude_stratified_random_hotspot,-0.3115086119365787,941,38,168,14.565678150441512
723,latitude_stratified_random_hotspot,-0.4258882618554322,876,38,164,13.771835850939407
724,latitude_stratified_random_hotspot,0.7508324285557656,894,38,165,13.206725407448632
725,latitude_stratified_random_hotspot,0.6014620084268577,943,38,162,14.10045161261204
726,latitude_stratified_random_hotspot,0.1442566345416279,949,38,167,14.107115773858752
727,latitude_stratified_random_hotspot,0.1180777160204382,906,38,168,12.989643704613224
728,latitude_stratified_random_hotspot,-0.0766440835611112,855,38,162,13.427561400694229
729,latitude_stratified_random_hotspot,0.3721843398026331,890,38,166,13.394746304936104
730,latitude_stratified_random_hotspot,0.8084194087170872,874,38,160,13.233313846258802
731,latitude_stratified_random_hotspot,0.5275369173984517,901,38,165,13.413229474121191
732,latitude_stratified_random_hotspot,0.9570715632548292,921,38,162,14.121852154477525
733,latitude_stratified_random_hotspot,0.5138495002455186,885,38,168,12.770506404555434
734,latitude_stratified_random_hotspot,-0.5293800952583717,891,38,168,14.014414698438015
735,latitude_stratified_random_hotspot,0.4098663483731866,948,38,165,12.772665133441354
736,latitude_stratified_random_hotspot,0.8074222894899468,961,38,163,14.382052538751624
737,latitude_stratified_random_hotspot,-0.0752561885589525,944,38,169,12.953523347015052
738,latitude_stratified_random_hotspot,0.9849555454181584,889,38,165,13.330473065077754
739,latitude_stratified_random_hotspot,0.048467785908681,935,38,164,12.99209872439184
740,latitude_stratified_random_hotspot,0.3064638939332683,921,38,166,14.491900765107076
741,latitude_stratified_random_hotspot,0.2993594805052237,943,38,165,15.841656286498155
742,latitude_stratified_random_hotspot,0.2362253807601819,878,38,165,12.588930874452508
743,latitude_stratified_random_hotspot,1.2678379500768862,923,38,166,13.554659938311088
744,latitude_stratified_random_hotspot,0.3365979744494737,882,38,164,12.963529369956454
745,latitude_stratified_random_hotspot,0.662719432938569,908,38,168,13.80507049533526
746,latitude_stratified_random_hotspot,0.8143452517466148,935,38,161,14.09079201777047
747,latitude_stratified_random_hotspot,-0.2658406979323381,915,38,162,13.479616588880248
748,latitude_stratified_random_hotspot,-0.5629505025376846,892,38,161,13.433717191718486
749,latitude_stratified_random_hotspot,0.9416112515672248,904,38,165,13.66869827550412
750,latitude_stratified_random_hotspot,-1.052647938030798,909,38,164,13.07457897038822
751,latitude_stratified_random_hotspot,-0.0468286320717161,881,38,165,14.431627063203289
752,latitude_stratified_random_hotspot,-0.8674238908811491,889,38,161,13.057369556108354
753,latitude_stratified_random_hotspot,0.8977511223520405,874,38,166,14.29834027581009
754,latitude_stratified_random_hotspot,0.2797373333594246,926,38,169,13.266887102776336
755,latitude_stratified_random_hotspot,0.8046728117590966,888,38,163,13.594073815599184
756,latitude_stratified_random_hotspot,0.613269047215783,931,38,164,14.199521452983236
757,latitude_stratified_random_hotspot,-0.6395273717198166,949,38,168,14.346349807239584
758,latitude_stratified_random_hotspot,0.8253585212718971,914,38,160,14.000972324980602
759,latitude_stratified_random_hotspot,1.649646367406382,907,38,164,13.724804859021928
760,latitude_stratified_random_hotspot,0.3081348047699393,910,38,165,13.676638382857732
761,latitude_stratified_random_hotspot,0.3810334202534263,951,38,159,13.36285508973935
762,latitude_stratified_random_hotspot,0.4152974933448412,940,38,165,13.998057498840408
763,latitude_stratified_random_hotspot,0.5620602347284466,908,38,163,15.070230849570803
764,latitude_stratified_random_hotspot,-0.3836754381444963,876,38,167,13.851386693520084
765,latitude_stratified_random_hotspot,0.7784476739513047,914,38,165,13.671836001290664
766,latitude_stratified_random_hotspot,-0.4041387419167278,871,38,160,13.244969370535724
767,latitude_stratified_random_hotspot,1.0967508384347031,880,38,159,12.747330903220483
768,latitude_stratified_random_hotspot,-0.7426560681840546,923,38,164,13.259224121673345
769,latitude_stratified_random_hotspot,-0.2193506880726836,861,38,164,13.14019317506266
770,latitude_stratified_random_hotspot,-0.3973851128440949,867,38,161,14.55297545303748
771,latitude_stratified_random_hotspot,-0.8732492295139876,908,38,163,13.131752830526317
772,latitude_stratified_random_hotspot,0.7871131478641205,889,38,168,15.076598954329803
773,latitude_stratified_random_hotspot,0.4222791195650127,886,38,161,13.485512985558437
774,latitude_stratified_random_hotspot,-0.8165403346078768,898,38,161,12.46262565601715
775,latitude_stratified_random_hotspot,0.645554913182969,881,38,160,13.942435237201035
776,latitude_stratified_random_hotspot,0.233712615866496,937,38,164,13.63606342925314
777,latitude_stratified_random_hotspot,0.2922958297233499,895,38,168,15.67001200958517
778,latitude_stratified_random_hotspot,0.8560513511472853,843,38,165,15.34643263292948
779,latitude_stratified_random_hotspot,-0.1873223636493999,826,38,163,14.2160437260409
780,latitude_stratified_random_hotspot,0.6086705338808743,954,38,163,12.516668485740672
781,latitude_stratified_random_hotspot,0.0102735608430491,853,38,162,12.822411835003043
782,latitude_stratified_random_hotspot,1.5123384775533144,839,38,163,13.493473246862695
783,latitude_stratified_random_hotspot,-0.146268703793171,901,38,163,12.70543291950544
784,latitude_stratified_random_hotspot,0.1978974748831002,885,38,161,15.6082058110881
785,latitude_stratified_random_hotspot,0.1860992824295818,957,38,166,13.281419932042096
786,latitude_stratified_random_hotspot,-0.3364608260108359,906,38,170,13.512103103620726
787,latitude_stratified_random_hotspot,-0.4376602510879667,887,38,166,13.488988891112816
788,latitude_stratified_random_hotspot,-0.282971995212441,912,38,169,14.146976049435056
789,latitude_stratified_random_hotspot,-0.4165731808372221,933,38,166,13.778048253384918
790,latitude_stratified_random_hotspot,1.485882243818225,885,38,168,13.196260626141578
791,latitude_stratified_random_hotspot,0.7836178498784208,886,38,164,13.634878502871585
792,latitude_stratified_random_hotspot,-1.2685366602214927,883,38,165,12.738183470631524
793,latitude_stratified_random_hotspot,-0.1485339859264565,867,38,169,14.79216316490928
794,latitude_stratified_random_hotspot,0.1482452456142607,923,38,168,15.215100341084815
795,latitude_stratified_random_hotspot,-0.2582022564805947,931,38,166,13.585976061748172
796,latitude_stratified_random_hotspot,0.4626416873037592,892,38,167,16.18797469213667
797,latitude_stratified_random_hotspot,-0.4102415846773418,850,38,162,12.708341012428525
798,latitude_stratified_random_hotspot,0.6945314285890776,907,38,165,13.921223702618152
799,latitude_stratified_random_hotspot,0.1995460343025246,895,38,161,13.75129865994011
800,latitude_stratified_random_hotspot,1.0344106114417717,903,38,170,13.54381907141872
801,latitude_stratified_random_hotspot,0.0683073501558791,947,38,168,14.239103900423933
802,latitude_stratified_random_hotspot,0.3772269564597153,944,38,167,12.849624386006694
803,latitude_stratified_random_hotspot,0.2542633655876757,937,38,165,13.949064432941435
804,latitude_stratified_random_hotspot,0.5654542506290494,967,38,166,15.899054880676434
805,latitude_stratified_random_hotspot,0.0462796188314409,869,38,165,12.399268129996656
806,latitude_stratified_random_hotspot,-0.060441439252804,891,38,170,14.129287007895137
807,latitude_stratified_random_hotspot,-0.2672254719433581,891,38,166,14.123843249170724
808,latitude_stratified_random_hotspot,-0.4523719000370262,847,38,164,12.58909526596902
809,latitude_stratified_random_hotspot,-0.7543378817614488,971,38,165,14.27647980637039
810,latitude_stratified_random_hotspot,0.354613620241045,862,38,163,13.348750625042223
811,latitude_stratified_random_hotspot,0.0647173141010479,867,38,161,13.07492948134037
812,latitude_stratified_random_hotspot,-0.449339455601247,894,38,161,13.11393130556886
813,latitude_stratified_random_hotspot,0.0084467510653952,917,38,169,14.135289824433928
814,latitude_stratified_random_hotspot,0.6945604361423028,889,38,163,14.334767760943253
815,latitude_stratified_random_hotspot,0.7125276619818046,894,38,164,14.06325668883967
816,latitude_stratified_random_hotspot,-0.020277812340109,929,38,167,13.57969291831252
817,latitude_stratified_random_hotspot,-0.2736250962778901,928,38,168,13.252878977138948
818,latitude_stratified_random_hotspot,-0.7000360597581828,916,38,166,13.7641870061368
819,latitude_stratified_random_hotspot,0.814225904137269,895,38,162,13.06941208781379
820,latitude_stratified_random_hotspot,-0.5899764045494326,933,38,167,13.642984908799784
821,latitude_stratified_random_hotspot,-0.9063947252289628,876,38,167,13.71733202606559
822,latitude_stratified_random_hotspot,0.7703496237427582,901,38,171,14.575672494028453
823,latitude_stratified_random_hotspot,0.4332320391816779,880,38,166,13.929317169020925
824,latitude_stratified_random_hotspot,0.2046574373993209,918,38,163,14.161728253181558
825,latitude_stratified_random_hotspot,-0.0572653002360384,914,38,164,13.54962858672094
826,latitude_stratified_random_hotspot,0.1207939770893254,854,38,165,13.338269178426875
827,latitude_stratified_random_hotspot,-0.3155069767451164,902,38,164,12.927653068283073
828,latitude_stratified_random_hotspot,-0.2539466849641458,907,38,164,13.472520989909766
829,latitude_stratified_random_hotspot,-0.3946936816920674,884,38,162,13.507109647466114
830,latitude_stratified_random_hotspot,0.3393401075282861,942,38,162,14.402903441132372
831,latitude_stratified_random_hotspot,-0.2801206440647587,919,38,163,13.88508216239962
832,latitude_stratified_random_hotspot,0.2430809072535948,896,38,164,13.477073290840709
833,latitude_stratified_random_hotspot,0.7708916802512433,902,38,171,15.122671300516313
834,latitude_stratified_random_hotspot,0.8156499160331346,966,38,165,13.128086367988416
835,latitude_stratified_random_hotspot,-0.0380145259631089,895,38,162,14.08516341408473
836,latitude_stratified_random_hotspot,0.32982948505936,918,38,164,13.4939087657237
837,latitude_stratified_random_hotspot,-1.110326845741028,945,38,163,12.213949839753324
838,latitude_stratified_random_hotspot,-0.5382817685193599,931,38,167,13.560524662492396
839,latitude_stratified_random_hotspot,1.3841111879459924,880,38,160,13.710651990579324
840,latitude_stratified_random_hotspot,-1.456641451424387,870,38,165,13.054393592220489
841,latitude_stratified_random_hotspot,0.8853374109653641,897,38,166,13.60978348331324
842,latitude_stratified_random_hotspot,1.3277999226822736,899,38,166,13.647362575675071
843,latitude_stratified_random_hotspot,0.4028576222044631,895,38,163,13.400400435259469
844,latitude_stratified_random_hotspot,0.3776526674343402,874,38,160,12.951043209989088
845,latitude_stratified_random_hotspot,-0.3673346160165089,887,38,167,13.382483981178574
846,latitude_stratified_random_hotspot,0.3559193442444983,900,38,165,13.055594786993844
847,latitude_stratified_random_hotspot,0.3233226931281056,951,38,163,14.532302523241936
848,latitude_stratified_random_hotspot,0.8342371791888292,939,38,169,14.3121755964695
849,latitude_stratified_random_hotspot,0.4758421223186457,906,38,165,12.844419685891868
850,latitude_stratified_random_hotspot,0.0272739054641521,901,38,166,13.680931268343436
851,latitude_stratified_random_hotspot,-0.0008472341625017,966,38,166,13.838521266481829
852,latitude_stratified_random_hotspot,-0.0150677210205711,942,38,168,12.454774233017297
853,latitude_stratified_random_hotspot,0.2043798340575086,910,38,160,13.599652211942743
854,latitude_stratified_random_hotspot,0.1793638186881712,874,38,168,14.074680194932952
855,latitude_stratified_random_hotspot,0.7319150519896059,844,38,163,12.582590848000724
856,latitude_stratified_random_hotspot,-0.8433313151747446,899,38,160,13.090906844369222
857,latitude_stratified_random_hotspot,1.1818883885580178,888,38,162,13.751251632724976
858,latitude_stratified_random_hotspot,0.6980488154476082,855,38,170,13.892572735649884
859,latitude_stratified_random_hotspot,-0.2159662942523113,935,38,164,12.353472229268572
860,latitude_stratified_random_hotspot,0.1198873769393671,849,38,167,13.541128107440056
861,latitude_stratified_random_hotspot,0.5519991707807517,921,38,164,13.189413988562173
862,latitude_stratified_random_hotspot,0.769217406980757,837,38,166,12.9268280328351
863,latitude_stratified_random_hotspot,0.9676767203751212,914,38,164,14.00708874621169
864,latitude_stratified_random_hotspot,-1.3829756142236795,926,38,159,11.882028253908578
865,latitude_stratified_random_hotspot,0.4922152179854696,910,38,168,14.239025586557217
866,latitude_stratified_random_hotspot,0.1283845745703266,936,38,160,12.55786175262386
867,latitude_stratified_random_hotspot,0.4633574965038776,878,38,161,13.12083891144935
868,latitude_stratified_random_hotspot,0.1202994063169911,911,38,167,13.430483930338209
869,latitude_stratified_random_hotspot,-0.6548794142826252,852,38,166,12.742003556959649
870,latitude_stratified_random_hotspot,0.2229000487994979,889,38,164,14.382693361499182
871,latitude_stratified_random_hotspot,-1.1170667257600702,885,38,158,13.511259210517183
872,latitude_stratified_random_hotspot,0.1326337259236983,960,38,169,13.960201353723749
873,latitude_stratified_random_hotspot,0.0671614513033208,935,38,160,14.344503587162045
874,latitude_stratified_random_hotspot,-0.6524979766012692,898,38,165,13.000713679172108
875,latitude_stratified_random_hotspot,-0.9235486503118696,862,38,164,12.928896222113508
876,latitude_stratified_random_hotspot,-0.6116521717097726,854,38,164,13.777879358662869
877,latitude_stratified_random_hotspot,1.0300464963226972,927,38,166,14.44276691340168
878,latitude_stratified_random_hotspot,0.7740812273400082,932,38,167,13.52478063605603
879,latitude_stratified_random_hotspot,-0.5288167907644725,871,38,167,13.74144744968114
880,latitude_stratified_random_hotspot,1.0849311352864333,893,38,167,14.457676477685498
881,latitude_stratified_random_hotspot,0.1166717089293303,961,38,162,14.92995597923985
882,latitude_stratified_random_hotspot,0.8416984967197249,948,38,161,14.382900709122998
883,latitude_stratified_random_hotspot,0.7527199949584082,909,38,163,13.846630106278775
884,latitude_stratified_random_hotspot,0.791084205706364,931,38,167,14.23347996292612
885,latitude_stratified_random_hotspot,0.8212009123269014,931,38,166,14.13463687009928
886,latitude_stratified_random_hotspot,0.3952872119312725,859,38,164,14.105813205777071
887,latitude_stratified_random_hotspot,-0.4825812630754299,871,38,161,13.841906249066817
888,latitude_stratified_random_hotspot,0.1892263591833867,900,38,166,14.619248618168664
889,latitude_stratified_random_hotspot,0.3571910119369937,903,38,161,13.226599274514236
890,latitude_stratified_random_hotspot,0.3609092761049728,873,38,168,14.398128068082878
891,latitude_stratified_random_hotspot,0.7736298340351041,897,38,169,14.087997239972344
892,latitude_stratified_random_hotspot,-0.0827534955291472,907,38,159,12.402692261664418
893,latitude_stratified_random_hotspot,0.8178047477795424,861,38,166,13.937661903979835
894,latitude_stratified_random_hotspot,0.0682220965241596,907,38,165,13.988858055798769
895,latitude_stratified_random_hotspot,0.5959260741765893,793,38,162,14.354773302583888
896,latitude_stratified_random_hotspot,0.5608983022847579,868,38,166,15.707288020060709
897,latitude_stratified_random_hotspot,-0.4082748457723285,891,38,165,13.406532381467809
898,latitude_stratified_random_hotspot,1.727784427764222,931,38,167,13.696224999952967
899,latitude_stratified_random_hotspot,0.6929435958064655,888,38,163,12.242169868590652
900,latitude_stratified_random_hotspot,0.3505740914680242,858,38,170,12.48696644132584
901,latitude_stratified_random_hotspot,0.7962892613957925,899,38,162,13.412696721838898
902,latitude_stratified_random_hotspot,-0.3061652946274054,922,38,171,14.760509984576696
903,latitude_stratified_random_hotspot,0.368563061068101,867,38,162,13.523880231537325
904,latitude_stratified_random_hotspot,0.4725284259417494,889,38,165,13.394920670712647
905,latitude_stratified_random_hotspot,0.0899553829476929,850,38,164,13.711764070937338
906,latitude_stratified_random_hotspot,0.2362832828728143,887,38,165,14.418330510167817
907,latitude_stratified_random_hotspot,-0.2589010151833448,826,38,166,12.509047689221834
908,latitude_stratified_random_hotspot,0.5887092736317151,886,38,170,14.010233284983055
909,latitude_stratified_random_hotspot,-0.4127684631648121,963,38,161,14.182499792615175
910,latitude_stratified_random_hotspot,-0.5897674840899475,911,38,164,12.372231483637934
911,latitude_stratified_random_hotspot,0.7722426910769167,928,38,166,13.329154868079664
912,latitude_stratified_random_hotspot,0.9859433897335396,925,38,164,14.253031282383994
913,latitude_stratified_random_hotspot,0.6231965848873326,842,38,161,12.489634708143456
914,latitude_stratified_random_hotspot,0.5332945706583454,899,38,168,13.899366497479114
915,latitude_stratified_random_hotspot,0.7150088857654399,885,38,167,13.90053091763188
916,latitude_stratified_random_hotspot,0.3473932197442516,897,38,160,12.949171327930664
917,latitude_stratified_random_hotspot,1.3438998384763254,837,38,165,13.33981790225635
918,latitude_stratified_random_hotspot,-0.3765100237751421,920,38,167,13.492568995216487
919,latitude_stratified_random_hotspot,-0.0255963607418148,859,38,167,13.975270506055026
920,latitude_stratified_random_hotspot,-0.8428625233493307,897,38,167,13.79635893363452
921,latitude_stratified_random_hotspot,-0.2790662634109866,876,38,162,12.282668764673788
922,latitude_stratified_random_hotspot,0.7175220835937374,799,38,169,14.25632755187894
923,latitude_stratified_random_hotspot,0.7566576270587959,920,38,158,12.788471282901504
924,latitude_stratified_random_hotspot,0.6561998987510332,946,38,170,12.804278479684577
925,latitude_stratified_random_hotspot,-0.2098737602137969,948,38,168,14.017310494977306
926,latitude_stratified_random_hotspot,-0.51787627794398,916,38,166,13.893606208265313
927,latitude_stratified_random_hotspot,0.7537275639590403,908,38,164,14.459108330382913
928,latitude_stratified_random_hotspot,1.090332768539019,886,38,165,12.70538296287431
929,latitude_stratified_random_hotspot,0.952698836004266,896,38,169,14.174916223518862
930,latitude_stratified_random_hotspot,0.1337687094686995,949,38,161,14.917442893590591
931,latitude_stratified_random_hotspot,0.3409749568407807,875,38,164,13.21358241832258
932,latitude_stratified_random_hotspot,-0.193441209758768,949,38,163,14.205086862863528
933,latitude_stratified_random_hotspot,0.6877084742739388,921,38,166,12.785602930189414
934,latitude_stratified_random_hotspot,0.6560935249355352,901,38,167,15.29763928770388
935,latitude_stratified_random_hotspot,0.3016258773080578,887,38,162,12.250019072635336
936,latitude_stratified_random_hotspot,0.5974149679348654,926,38,164,15.27133355963771
937,latitude_stratified_random_hotspot,0.8959802987017407,969,38,169,15.295406261070244
938,latitude_stratified_random_hotspot,-0.0078326876498735,926,38,165,13.733825751352676
939,latitude_stratified_random_hotspot,-0.0691163083130989,940,38,163,13.876386789437248
940,latitude_stratified_random_hotspot,0.5404188488765416,893,38,167,13.340140174217243
941,latitude_stratified_random_hotspot,-0.3093449099182656,874,38,170,13.669496284132288
942,latitude_stratified_random_hotspot,0.0113475642544043,860,38,162,14.20687684493136
943,latitude_stratified_random_hotspot,0.5227381430779368,931,38,162,13.654933146318616
944,latitude_stratified_random_hotspot,-0.0339636753263466,857,38,168,13.37671385515772
945,latitude_stratified_random_hotspot,0.5576075693636277,930,38,169,13.573444694737631
946,latitude_stratified_random_hotspot,0.2779204560325624,980,38,163,13.47537803521038
947,latitude_stratified_random_hotspot,0.6946295432137966,920,38,162,13.215243093521254
948,latitude_stratified_random_hotspot,-0.7181153893248854,838,38,165,15.479312141243325
949,latitude_stratified_random_hotspot,0.7187020023535919,959,38,166,14.484662918669368
950,latitude_stratified_random_hotspot,-0.0286023153386938,931,38,165,13.482389392229091
951,latitude_stratified_random_hotspot,-0.3956033393879697,950,38,167,13.528105139810943
952,latitude_stratified_random_hotspot,-0.0402875571716488,899,38,162,14.547753905780008
953,latitude_stratified_random_hotspot,-0.4962589920674582,943,38,171,14.62963751064587
954,latitude_stratified_random_hotspot,0.5396118340436565,925,38,161,13.409460480765574
955,latitude_stratified_random_hotspot,0.1061932870785249,898,38,161,13.337373114439176
956,latitude_stratified_random_hotspot,0.4153917971767108,876,38,163,12.763642698187049
957,latitude_stratified_random_hotspot,0.2911324450841646,897,38,162,14.17299327808768
958,latitude_stratified_random_hotspot,0.3621636530889023,890,38,159,13.39329034002598
959,latitude_stratified_random_hotspot,0.5437766467200104,901,38,166,14.807639306573543
960,latitude_stratified_random_hotspot,1.1338703213760624,882,38,167,15.29634056791618
961,latitude_stratified_random_hotspot,0.7832074684061316,922,38,161,14.238430076913229
962,latitude_stratified_random_hotspot,-0.0042113390013504,881,38,164,15.225755339992086
963,latitude_stratified_random_hotspot,0.5510099763083254,890,38,164,13.32074907435156
964,latitude_stratified_random_hotspot,0.439807281440103,913,38,168,14.024706444137902
965,latitude_stratified_random_hotspot,0.1651589599097584,953,38,166,13.931004956097071
966,latitude_stratified_random_hotspot,-0.2756277058679087,929,38,166,13.008726028733584
967,latitude_stratified_random_hotspot,0.6886897870260069,943,38,166,14.432739529406646
968,latitude_stratified_random_hotspot,1.9538008583298296,886,38,166,13.71285934277352
969,latitude_stratified_random_hotspot,1.269590380697351,910,38,166,12.697225609973598
970,latitude_stratified_random_hotspot,0.457182160003622,838,38,166,13.188501860207396
971,latitude_stratified_random_hotspot,-0.793382954817467,903,38,164,14.461216116373528
972,latitude_stratified_random_hotspot,0.2638794844121147,883,38,165,13.37861146240275
973,latitude_stratified_random_hotspot,0.994696285183624,904,38,168,13.808708227504814
974,latitude_stratified_random_hotspot,0.3228753513412888,916,38,163,12.915894285449417
975,latitude_stratified_random_hotspot,0.3030895206776163,912,38,166,14.178079244934985
976,latitude_stratified_random_hotspot,-0.1103138195762231,913,38,166,13.76984866460827
977,latitude_stratified_random_hotspot,0.302704004348086,923,38,163,15.050585656470338
978,latitude_stratified_random_hotspot,-0.0029568722222578,927,38,165,15.072924216262845
979,latitude_stratified_random_hotspot,0.4949492245263739,871,38,169,13.747505130021414
980,latitude_stratified_random_hotspot,-0.1753803668421388,919,38,164,13.25833114476528
981,latitude_stratified_random_hotspot,0.7726121182269651,880,38,165,14.898101657344691
982,latitude_stratified_random_hotspot,0.3642158118466564,850,38,167,14.261566508852798
983,latitude_stratified_random_hotspot,-0.4097425098674798,889,38,167,13.917210141197556
984,latitude_stratified_random_hotspot,0.1541855452373089,909,38,160,12.57778862599586
985,latitude_stratified_random_hotspot,-0.6402240306113726,923,38,161,13.079420784212823
986,latitude_stratified_random_hotspot,0.1660653944405109,925,38,165,12.383866240017875
987,latitude_stratified_random_hotspot,0.2474894786954602,913,38,165,13.930205193712114
988,latitude_stratified_random_hotspot,-0.2772542195931188,915,38,164,13.9210960330617
989,latitude_stratified_random_hotspot,0.9257291606274008,848,38,164,14.07087481825571
990,latitude_stratified_random_hotspot,0.0666738817532374,894,38,167,13.853239679934708
991,latitude_stratified_random_hotspot,0.7420230356614466,952,38,162,13.361381697880557
992,latitude_stratified_random_hotspot,0.3052405298626331,934,38,165,14.043159446730495
993,latitude_stratified_random_hotspot,1.7197305469829451,863,38,164,13.20471087343818
994,latitude_stratified_random_hotspot,0.6763646967691542,924,38,164,16.02898345577548
995,latitude_stratified_random_hotspot,0.1131875646656451,910,38,167,12.688893097287432
996,latitude_stratified_random_hotspot,0.5405033697927484,919,38,164,14.51379381413608
997,latitude_stratified_random_hotspot,-0.1381287866598035,810,38,166,14.392298766366435
998,latitude_stratified_random_hotspot,0.5634306953655942,934,38,168,12.480564970231706
999,latitude_stratified_random_hotspot,0.9204894006186068,930,38,168,12.99678158642931
1000,latitude_stratified_random_hotspot,0.5856969595301549,932,38,163,14.513786802325118
